pygame 1.9.6
Hello from the pygame community. https://www.pygame.org/contribute.html
Generating data ... n_rollout=90, time_step=75
Training data generated, warpping up stats ...
stats warmed done!
Generating data ... n_rollout=10, time_step=75
Training data generated, warpping up stats ...
phase: valid
Loading stat from data/data_PassWater/stat.h5 ...
stats warmed done!
data generate done!
dataloaders generate done!
particle encoder input size:  18
particle encoder input size:  18
Number of parameters: 1075610
train [0/1000][0/6660] n_relations: 8937, Loss: 0.965584, Agg: 0.965584
valid [53/1000][600/740] n_relations: 7175, Loss: 0.354843, Agg: 0.347035
valid [53/1000] Loss: 0.3482, Best valid: 0.3483
train [54/1000][0/6660] n_relations: 5640, Loss: 0.357011, Agg: 0.357011
train [54/1000][200/6660] n_relations: 10590, Loss: 0.554012, Agg: 0.339786
train [54/1000][400/6660] n_relations: 4710, Loss: 0.300950, Agg: 0.337945
train [54/1000][600/6660] n_relations: 6845, Loss: 0.180338, Agg: 0.344181
train [54/1000][800/6660] n_relations: 4992, Loss: 0.375871, Agg: 0.345618
train [54/1000][1000/6660] n_relations: 5878, Loss: 0.355172, Agg: 0.344885
train [54/1000][1200/6660] n_relations: 9550, Loss: 0.243068, Agg: 0.343484
train [54/1000][1400/6660] n_relations: 3463, Loss: 0.271945, Agg: 0.343029
train [54/1000][1600/6660] n_relations: 7355, Loss: 0.420417, Agg: 0.343202
train [54/1000][1800/6660] n_relations: 4989, Loss: 0.333542, Agg: 0.342358
train [54/1000][2000/6660] n_relations: 14250, Loss: 0.259454, Agg: 0.342736
train [54/1000][2200/6660] n_relations: 6230, Loss: 0.336724, Agg: 0.342915
train [54/1000][2400/6660] n_relations: 5462, Loss: 0.228692, Agg: 0.342429
train [54/1000][2600/6660] n_relations: 9261, Loss: 0.293860, Agg: 0.342407
train [54/1000][2800/6660] n_relations: 20215, Loss: 0.338564, Agg: 0.342872
train [54/1000][3000/6660] n_relations: 5354, Loss: 0.304428, Agg: 0.342701
train [54/1000][3200/6660] n_relations: 5289, Loss: 0.329015, Agg: 0.342898
train [54/1000][3400/6660] n_relations: 5181, Loss: 0.398699, Agg: 0.342436
train [54/1000][3600/6660] n_relations: 14187, Loss: 0.303953, Agg: 0.342698
train [54/1000][3800/6660] n_relations: 20415, Loss: 0.368737, Agg: 0.342089
train [54/1000][4000/6660] n_relations: 5532, Loss: 0.359682, Agg: 0.342358
train [54/1000][4200/6660] n_relations: 9427, Loss: 0.350012, Agg: 0.342487
train [54/1000][4400/6660] n_relations: 13265, Loss: 0.285549, Agg: 0.342867
train [54/1000][4600/6660] n_relations: 11994, Loss: 0.360110, Agg: 0.342794
train [54/1000][4800/6660] n_relations: 4300, Loss: 0.362506, Agg: 0.343200
train [54/1000][5000/6660] n_relations: 6625, Loss: 0.410532, Agg: 0.343482
train [54/1000][5200/6660] n_relations: 9125, Loss: 0.407372, Agg: 0.343181
train [54/1000][5400/6660] n_relations: 13758, Loss: 0.549563, Agg: 0.342872
train [54/1000][5600/6660] n_relations: 19355, Loss: 0.344626, Agg: 0.342701
train [54/1000][5800/6660] n_relations: 10900, Loss: 0.262088, Agg: 0.342736
train [54/1000][6000/6660] n_relations: 19032, Loss: 0.399318, Agg: 0.342786
train [54/1000][6200/6660] n_relations: 14947, Loss: 0.481553, Agg: 0.342786
train [54/1000][6400/6660] n_relations: 7719, Loss: 0.238422, Agg: 0.342745
train [54/1000][6600/6660] n_relations: 5310, Loss: 0.266228, Agg: 0.342934
train [54/1000] Loss: 0.3430, Best valid: 0.3482
valid [54/1000][0/740] n_relations: 11872, Loss: 0.155309, Agg: 0.155309
valid [54/1000][200/740] n_relations: 13927, Loss: 0.246289, Agg: 0.363085
valid [54/1000][400/740] n_relations: 11193, Loss: 0.331763, Agg: 0.333988
valid [54/1000][600/740] n_relations: 7175, Loss: 0.350410, Agg: 0.343997
valid [54/1000] Loss: 0.3454, Best valid: 0.3482
train [55/1000][0/6660] n_relations: 6020, Loss: 0.507181, Agg: 0.507181
train [55/1000][200/6660] n_relations: 18896, Loss: 0.270806, Agg: 0.344820
train [55/1000][400/6660] n_relations: 12337, Loss: 0.359685, Agg: 0.345075
train [55/1000][600/6660] n_relations: 8252, Loss: 0.305680, Agg: 0.343158
train [55/1000][800/6660] n_relations: 17105, Loss: 0.309067, Agg: 0.341984
train [55/1000][1000/6660] n_relations: 6951, Loss: 0.389191, Agg: 0.342551
train [55/1000][1200/6660] n_relations: 9821, Loss: 0.373637, Agg: 0.342467
train [55/1000][1400/6660] n_relations: 11954, Loss: 0.405883, Agg: 0.341237
train [55/1000][1600/6660] n_relations: 5104, Loss: 0.459384, Agg: 0.342100
train [55/1000][1800/6660] n_relations: 10125, Loss: 0.272486, Agg: 0.340750
train [55/1000][2000/6660] n_relations: 8838, Loss: 0.334214, Agg: 0.341161
train [55/1000][2200/6660] n_relations: 10624, Loss: 0.330350, Agg: 0.342057
train [55/1000][2400/6660] n_relations: 9516, Loss: 0.336840, Agg: 0.341308
train [55/1000][2600/6660] n_relations: 14130, Loss: 0.436986, Agg: 0.341804
train [55/1000][2800/6660] n_relations: 5197, Loss: 0.342743, Agg: 0.341256
train [55/1000][3000/6660] n_relations: 7284, Loss: 0.405265, Agg: 0.341547
train [55/1000][3200/6660] n_relations: 5353, Loss: 0.353614, Agg: 0.341452
train [55/1000][3400/6660] n_relations: 8940, Loss: 0.266844, Agg: 0.341256
train [55/1000][3600/6660] n_relations: 6591, Loss: 0.297002, Agg: 0.341623
train [55/1000][3800/6660] n_relations: 6539, Loss: 0.298939, Agg: 0.341364
train [55/1000][4000/6660] n_relations: 13847, Loss: 0.304856, Agg: 0.340996
train [55/1000][4200/6660] n_relations: 9441, Loss: 0.295206, Agg: 0.341547
train [55/1000][4400/6660] n_relations: 10281, Loss: 0.323074, Agg: 0.341760
train [55/1000][4600/6660] n_relations: 8341, Loss: 0.438899, Agg: 0.342009
train [55/1000][4800/6660] n_relations: 5267, Loss: 0.266616, Agg: 0.342134
train [55/1000][5000/6660] n_relations: 7815, Loss: 0.391781, Agg: 0.342449
train [55/1000][5200/6660] n_relations: 4829, Loss: 0.208983, Agg: 0.342374
train [55/1000][5400/6660] n_relations: 5643, Loss: 0.400756, Agg: 0.342649
train [55/1000][5600/6660] n_relations: 5943, Loss: 0.354840, Agg: 0.342491
train [55/1000][5800/6660] n_relations: 4334, Loss: 0.333781, Agg: 0.342313
train [55/1000][6000/6660] n_relations: 6398, Loss: 0.418955, Agg: 0.342145
train [55/1000][6200/6660] n_relations: 4850, Loss: 0.222718, Agg: 0.341968
train [55/1000][6400/6660] n_relations: 15448, Loss: 0.545054, Agg: 0.342093
train [55/1000][6600/6660] n_relations: 3843, Loss: 0.259474, Agg: 0.341764
train [55/1000] Loss: 0.3416, Best valid: 0.3454
valid [55/1000][0/740] n_relations: 11872, Loss: 0.130816, Agg: 0.130816
valid [55/1000][200/740] n_relations: 13927, Loss: 0.247703, Agg: 0.368043
valid [55/1000][400/740] n_relations: 11193, Loss: 0.330814, Agg: 0.338595
valid [55/1000][600/740] n_relations: 7175, Loss: 0.352977, Agg: 0.348831
valid [55/1000] Loss: 0.3497, Best valid: 0.3454
train [56/1000][0/6660] n_relations: 14611, Loss: 0.416610, Agg: 0.416610
train [56/1000][200/6660] n_relations: 5271, Loss: 0.345336, Agg: 0.348782
train [56/1000][400/6660] n_relations: 7704, Loss: 0.262916, Agg: 0.345745
train [56/1000][600/6660] n_relations: 8771, Loss: 0.365084, Agg: 0.342826
train [56/1000][800/6660] n_relations: 9931, Loss: 0.425115, Agg: 0.342142
train [56/1000][1000/6660] n_relations: 6822, Loss: 0.387480, Agg: 0.342697
train [56/1000][1200/6660] n_relations: 9636, Loss: 0.327777, Agg: 0.343131
train [56/1000][1400/6660] n_relations: 4282, Loss: 0.331884, Agg: 0.343073
train [56/1000][1600/6660] n_relations: 20423, Loss: 0.420972, Agg: 0.343391
train [56/1000][1800/6660] n_relations: 6621, Loss: 0.370493, Agg: 0.342326
train [56/1000][2000/6660] n_relations: 11732, Loss: 0.350109, Agg: 0.342402
train [56/1000][2200/6660] n_relations: 9160, Loss: 0.347555, Agg: 0.342108
train [56/1000][2400/6660] n_relations: 10862, Loss: 0.258218, Agg: 0.340850
train [56/1000][2600/6660] n_relations: 14315, Loss: 0.232960, Agg: 0.341542
train [56/1000][2800/6660] n_relations: 6503, Loss: 0.372411, Agg: 0.341850
train [56/1000][3000/6660] n_relations: 13231, Loss: 0.385602, Agg: 0.341861
train [56/1000][3200/6660] n_relations: 4611, Loss: 0.325222, Agg: 0.341903
train [56/1000][3400/6660] n_relations: 18851, Loss: 0.269378, Agg: 0.341811
train [56/1000][3600/6660] n_relations: 3981, Loss: 0.352221, Agg: 0.340858
train [56/1000][3800/6660] n_relations: 4782, Loss: 0.212676, Agg: 0.340746
train [56/1000][4000/6660] n_relations: 5850, Loss: 0.577349, Agg: 0.340222
train [56/1000][4200/6660] n_relations: 13737, Loss: 0.243663, Agg: 0.340018
train [56/1000][4400/6660] n_relations: 3685, Loss: 0.264708, Agg: 0.340058
train [56/1000][4600/6660] n_relations: 8067, Loss: 0.338998, Agg: 0.339921
train [56/1000][4800/6660] n_relations: 7793, Loss: 0.319281, Agg: 0.339752
train [56/1000][5000/6660] n_relations: 18592, Loss: 0.337597, Agg: 0.340273
train [56/1000][5200/6660] n_relations: 5661, Loss: 0.234140, Agg: 0.340261
train [56/1000][5400/6660] n_relations: 21359, Loss: 0.378947, Agg: 0.340140
train [56/1000][5600/6660] n_relations: 10590, Loss: 0.534819, Agg: 0.340169
train [56/1000][5800/6660] n_relations: 4444, Loss: 0.303601, Agg: 0.340090
train [56/1000][6000/6660] n_relations: 4430, Loss: 0.288890, Agg: 0.339705
train [56/1000][6200/6660] n_relations: 5205, Loss: 0.215152, Agg: 0.339768
train [56/1000][6400/6660] n_relations: 6114, Loss: 0.447233, Agg: 0.340029
train [56/1000][6600/6660] n_relations: 22242, Loss: 0.388268, Agg: 0.340189
train [56/1000] Loss: 0.3401, Best valid: 0.3454
valid [56/1000][0/740] n_relations: 11872, Loss: 0.170313, Agg: 0.170313
valid [56/1000][200/740] n_relations: 13927, Loss: 0.248798, Agg: 0.361792
valid [56/1000][400/740] n_relations: 11193, Loss: 0.336696, Agg: 0.333884
valid [56/1000][600/740] n_relations: 7175, Loss: 0.364320, Agg: 0.344594
valid [56/1000] Loss: 0.3462, Best valid: 0.3454
train [57/1000][0/6660] n_relations: 7888, Loss: 0.421209, Agg: 0.421209
train [57/1000][200/6660] n_relations: 16403, Loss: 0.312351, Agg: 0.335624
train [57/1000][400/6660] n_relations: 16391, Loss: 0.262088, Agg: 0.336379
train [57/1000][600/6660] n_relations: 19908, Loss: 0.243795, Agg: 0.337242
train [57/1000][800/6660] n_relations: 11137, Loss: 0.285754, Agg: 0.335702
train [57/1000][1000/6660] n_relations: 7201, Loss: 0.382564, Agg: 0.335304
train [57/1000][1200/6660] n_relations: 6667, Loss: 0.310674, Agg: 0.336031
train [57/1000][1400/6660] n_relations: 8069, Loss: 0.391452, Agg: 0.335364
train [57/1000][1600/6660] n_relations: 9533, Loss: 0.369310, Agg: 0.336388
train [57/1000][1800/6660] n_relations: 9620, Loss: 0.384232, Agg: 0.336541
train [57/1000][2000/6660] n_relations: 19979, Loss: 0.251199, Agg: 0.336487
train [57/1000][2200/6660] n_relations: 10236, Loss: 0.299620, Agg: 0.336697
train [57/1000][2400/6660] n_relations: 10185, Loss: 0.428375, Agg: 0.337276
train [57/1000][2600/6660] n_relations: 10578, Loss: 0.177632, Agg: 0.336862
train [57/1000][2800/6660] n_relations: 5836, Loss: 0.447887, Agg: 0.336601
train [57/1000][3000/6660] n_relations: 5212, Loss: 0.413703, Agg: 0.337172
train [57/1000][3200/6660] n_relations: 5162, Loss: 0.358118, Agg: 0.337373
train [57/1000][3400/6660] n_relations: 8125, Loss: 0.321383, Agg: 0.337799
train [57/1000][3600/6660] n_relations: 5332, Loss: 0.321131, Agg: 0.337835
train [57/1000][3800/6660] n_relations: 8247, Loss: 0.414399, Agg: 0.338193
train [57/1000][4000/6660] n_relations: 14879, Loss: 0.388817, Agg: 0.338238
train [57/1000][4200/6660] n_relations: 13743, Loss: 0.356781, Agg: 0.338378
train [57/1000][4400/6660] n_relations: 21456, Loss: 0.433919, Agg: 0.338727
train [57/1000][4600/6660] n_relations: 20462, Loss: 0.351925, Agg: 0.338712
train [57/1000][4800/6660] n_relations: 7982, Loss: 0.332277, Agg: 0.338762
train [57/1000][5000/6660] n_relations: 9468, Loss: 0.272693, Agg: 0.338771
train [57/1000][5200/6660] n_relations: 12166, Loss: 0.309179, Agg: 0.339091
train [57/1000][5400/6660] n_relations: 17968, Loss: 0.496185, Agg: 0.338961
train [57/1000][5600/6660] n_relations: 10390, Loss: 0.261114, Agg: 0.339268
train [57/1000][5800/6660] n_relations: 7293, Loss: 0.291669, Agg: 0.339345
train [57/1000][6000/6660] n_relations: 10982, Loss: 0.459095, Agg: 0.339443
train [57/1000][6200/6660] n_relations: 5404, Loss: 0.327108, Agg: 0.339437
train [57/1000][6400/6660] n_relations: 19897, Loss: 0.297677, Agg: 0.338695
train [57/1000][6600/6660] n_relations: 5786, Loss: 0.294453, Agg: 0.338784
train [57/1000] Loss: 0.3387, Best valid: 0.3454
valid [57/1000][0/740] n_relations: 11872, Loss: 0.143626, Agg: 0.143626
valid [57/1000][200/740] n_relations: 13927, Loss: 0.249928, Agg: 0.357999
valid [57/1000][400/740] n_relations: 11193, Loss: 0.336231, Agg: 0.330907
valid [57/1000][600/740] n_relations: 7175, Loss: 0.356472, Agg: 0.341556
valid [57/1000] Loss: 0.3433, Best valid: 0.3454
train [58/1000][0/6660] n_relations: 19836, Loss: 0.315066, Agg: 0.315066
train [58/1000][200/6660] n_relations: 6588, Loss: 0.426979, Agg: 0.336208
train [58/1000][400/6660] n_relations: 4756, Loss: 0.379294, Agg: 0.337407
train [58/1000][600/6660] n_relations: 8111, Loss: 0.195387, Agg: 0.336744
train [58/1000][800/6660] n_relations: 4570, Loss: 0.362496, Agg: 0.337506
train [58/1000][1000/6660] n_relations: 4485, Loss: 0.434239, Agg: 0.338834
train [58/1000][1200/6660] n_relations: 7931, Loss: 0.327725, Agg: 0.338979
train [58/1000][1400/6660] n_relations: 15452, Loss: 0.400546, Agg: 0.338370
train [58/1000][1600/6660] n_relations: 5391, Loss: 0.299998, Agg: 0.338937
train [58/1000][1800/6660] n_relations: 15272, Loss: 0.439146, Agg: 0.338494
train [58/1000][2000/6660] n_relations: 14828, Loss: 0.393905, Agg: 0.338240
train [58/1000][2200/6660] n_relations: 9768, Loss: 0.266660, Agg: 0.337787
train [58/1000][2400/6660] n_relations: 19394, Loss: 0.483858, Agg: 0.337736
train [58/1000][2600/6660] n_relations: 19066, Loss: 0.272889, Agg: 0.337600
train [58/1000][2800/6660] n_relations: 16285, Loss: 0.359289, Agg: 0.337345
train [58/1000][3000/6660] n_relations: 9768, Loss: 0.281493, Agg: 0.337364
train [58/1000][3200/6660] n_relations: 4575, Loss: 0.334467, Agg: 0.337960
train [58/1000][3400/6660] n_relations: 14356, Loss: 0.328963, Agg: 0.337595
train [58/1000][3600/6660] n_relations: 20059, Loss: 0.273223, Agg: 0.337627
train [58/1000][3800/6660] n_relations: 4611, Loss: 0.415278, Agg: 0.337261
train [58/1000][4000/6660] n_relations: 11496, Loss: 0.533297, Agg: 0.337345
train [58/1000][4200/6660] n_relations: 6267, Loss: 0.269999, Agg: 0.337035
train [58/1000][4400/6660] n_relations: 8358, Loss: 0.418780, Agg: 0.337327
train [58/1000][4600/6660] n_relations: 7082, Loss: 0.192563, Agg: 0.337431
train [58/1000][4800/6660] n_relations: 6976, Loss: 0.329713, Agg: 0.337287
train [58/1000][5000/6660] n_relations: 19256, Loss: 0.365139, Agg: 0.337383
train [58/1000][5200/6660] n_relations: 15602, Loss: 0.354957, Agg: 0.337155
train [58/1000][5400/6660] n_relations: 19695, Loss: 0.427183, Agg: 0.337610
train [58/1000][5600/6660] n_relations: 13627, Loss: 0.216126, Agg: 0.337384
train [58/1000][5800/6660] n_relations: 4125, Loss: 0.386921, Agg: 0.337347
train [58/1000][6000/6660] n_relations: 9259, Loss: 0.189141, Agg: 0.337226
train [58/1000][6200/6660] n_relations: 9799, Loss: 0.243656, Agg: 0.337793
train [58/1000][6400/6660] n_relations: 5589, Loss: 0.299763, Agg: 0.337659
train [58/1000][6600/6660] n_relations: 7015, Loss: 0.151927, Agg: 0.337681
train [58/1000] Loss: 0.3377, Best valid: 0.3433
valid [58/1000][0/740] n_relations: 11872, Loss: 0.221783, Agg: 0.221783
valid [58/1000][200/740] n_relations: 13927, Loss: 0.249258, Agg: 0.361937
valid [58/1000][400/740] n_relations: 11193, Loss: 0.319446, Agg: 0.333677
valid [58/1000][600/740] n_relations: 7175, Loss: 0.347550, Agg: 0.344409
valid [58/1000] Loss: 0.3460, Best valid: 0.3433
train [59/1000][0/6660] n_relations: 9470, Loss: 0.375109, Agg: 0.375109
train [59/1000][200/6660] n_relations: 16444, Loss: 0.378602, Agg: 0.330982
train [59/1000][400/6660] n_relations: 6839, Loss: 0.307915, Agg: 0.331848
train [59/1000][600/6660] n_relations: 3364, Loss: 0.369575, Agg: 0.333757
train [59/1000][800/6660] n_relations: 10152, Loss: 0.385796, Agg: 0.336363
train [59/1000][1000/6660] n_relations: 23770, Loss: 0.269263, Agg: 0.336645
train [59/1000][1200/6660] n_relations: 8304, Loss: 0.392084, Agg: 0.335032
train [59/1000][1400/6660] n_relations: 4930, Loss: 0.397574, Agg: 0.335871
train [59/1000][1600/6660] n_relations: 3843, Loss: 0.250471, Agg: 0.336493
train [59/1000][1800/6660] n_relations: 6161, Loss: 0.377995, Agg: 0.338035
train [59/1000][2000/6660] n_relations: 10750, Loss: 0.433000, Agg: 0.338997
train [59/1000][2200/6660] n_relations: 6380, Loss: 0.252188, Agg: 0.339753
train [59/1000][2400/6660] n_relations: 5341, Loss: 0.303068, Agg: 0.338812
train [59/1000][2600/6660] n_relations: 8883, Loss: 0.407793, Agg: 0.338047
train [59/1000][2800/6660] n_relations: 5157, Loss: 0.248431, Agg: 0.337237
train [59/1000][3000/6660] n_relations: 4613, Loss: 0.310401, Agg: 0.336724
train [59/1000][3200/6660] n_relations: 13815, Loss: 0.395925, Agg: 0.336617
train [59/1000][3400/6660] n_relations: 6947, Loss: 0.272453, Agg: 0.336203
train [59/1000][3600/6660] n_relations: 7126, Loss: 0.296761, Agg: 0.336332
train [59/1000][3800/6660] n_relations: 5128, Loss: 0.294984, Agg: 0.336205
train [59/1000][4000/6660] n_relations: 20079, Loss: 0.213155, Agg: 0.336292
train [59/1000][4200/6660] n_relations: 13913, Loss: 0.196293, Agg: 0.336371
train [59/1000][4400/6660] n_relations: 5561, Loss: 0.240179, Agg: 0.336364
train [59/1000][4600/6660] n_relations: 14471, Loss: 0.303209, Agg: 0.336399
train [59/1000][4800/6660] n_relations: 10168, Loss: 0.351035, Agg: 0.336476
train [59/1000][5000/6660] n_relations: 4751, Loss: 0.323522, Agg: 0.336132
train [59/1000][5200/6660] n_relations: 5007, Loss: 0.259088, Agg: 0.336020
train [59/1000][5400/6660] n_relations: 7984, Loss: 0.353046, Agg: 0.336082
train [59/1000][5600/6660] n_relations: 4480, Loss: 0.448760, Agg: 0.335944
train [59/1000][5800/6660] n_relations: 5658, Loss: 0.398297, Agg: 0.336139
train [59/1000][6000/6660] n_relations: 20376, Loss: 0.265002, Agg: 0.336169
train [59/1000][6200/6660] n_relations: 4518, Loss: 0.429375, Agg: 0.336425
train [59/1000][6400/6660] n_relations: 4067, Loss: 0.307809, Agg: 0.336549
train [59/1000][6600/6660] n_relations: 5270, Loss: 0.460547, Agg: 0.336455
train [59/1000] Loss: 0.3365, Best valid: 0.3433
valid [59/1000][0/740] n_relations: 11872, Loss: 0.180371, Agg: 0.180371
valid [59/1000][200/740] n_relations: 13927, Loss: 0.252396, Agg: 0.360847
valid [59/1000][400/740] n_relations: 11193, Loss: 0.338457, Agg: 0.332708
valid [59/1000][600/740] n_relations: 7175, Loss: 0.355376, Agg: 0.342471
valid [59/1000] Loss: 0.3435, Best valid: 0.3433
train [60/1000][0/6660] n_relations: 10924, Loss: 0.387943, Agg: 0.387943
train [60/1000][200/6660] n_relations: 11642, Loss: 0.211721, Agg: 0.330092
train [60/1000][400/6660] n_relations: 13134, Loss: 0.547163, Agg: 0.338161
train [60/1000][600/6660] n_relations: 4486, Loss: 0.280596, Agg: 0.337765
train [60/1000][800/6660] n_relations: 5463, Loss: 0.356328, Agg: 0.336988
train [60/1000][1000/6660] n_relations: 19846, Loss: 0.305397, Agg: 0.335743
train [60/1000][1200/6660] n_relations: 10909, Loss: 0.245787, Agg: 0.335186
train [60/1000][1400/6660] n_relations: 14448, Loss: 0.319821, Agg: 0.335570
train [60/1000][1600/6660] n_relations: 16827, Loss: 0.434421, Agg: 0.336727
train [60/1000][1800/6660] n_relations: 13771, Loss: 0.302926, Agg: 0.336906
train [60/1000][2000/6660] n_relations: 19296, Loss: 0.451016, Agg: 0.336892
train [60/1000][2200/6660] n_relations: 3372, Loss: 0.447997, Agg: 0.337427
train [60/1000][2400/6660] n_relations: 13002, Loss: 0.350853, Agg: 0.337580
train [60/1000][2600/6660] n_relations: 8879, Loss: 0.307437, Agg: 0.337237
train [60/1000][2800/6660] n_relations: 13233, Loss: 0.269200, Agg: 0.336445
train [60/1000][3000/6660] n_relations: 6320, Loss: 0.369140, Agg: 0.336463
train [60/1000][3200/6660] n_relations: 6015, Loss: 0.192716, Agg: 0.336689
train [60/1000][3400/6660] n_relations: 15615, Loss: 0.267552, Agg: 0.336849
train [60/1000][3600/6660] n_relations: 27070, Loss: 0.431804, Agg: 0.337020
train [60/1000][3800/6660] n_relations: 15380, Loss: 0.271346, Agg: 0.336856
train [60/1000][4000/6660] n_relations: 4981, Loss: 0.311887, Agg: 0.335971
train [60/1000][4200/6660] n_relations: 8821, Loss: 0.270078, Agg: 0.336137
train [60/1000][4400/6660] n_relations: 5355, Loss: 0.268134, Agg: 0.335940
train [60/1000][4600/6660] n_relations: 3393, Loss: 0.311362, Agg: 0.335910
train [60/1000][4800/6660] n_relations: 13231, Loss: 0.374780, Agg: 0.335770
train [60/1000][5000/6660] n_relations: 11480, Loss: 0.363732, Agg: 0.335209
train [60/1000][5200/6660] n_relations: 20528, Loss: 0.354511, Agg: 0.335407
